id_lieu,id_local,nom_lieu,ad_lieu,com_lieu,insee,type,date_maj,ouvert,source,Xlong,Ylat,nbre_pl,nbre_pmr,duree,horaires,proprio,lumiere,comm,dataset_id,resource_id,Duplicate Status,Duplicate Chosen
06031-C-001,C-001,Aire de la gare de Cantaron,,Cantaron,06031,Parking,2021-09-01,true,220600019,7.31752468124185,43.7600285393098,7,,,,,,,bnlc_github,bnlc_github,unique,
06031-C-002,C-002,Aire du giratoire de la main,,Cantaron,06031,Parking,2021-09-01,true,220600019,7.31946286759725,43.7622262906779,5,,,,,,,bnlc_github,bnlc_github,unique,
06038-C-001,C-001,Aire de Châteauneuf – Village,,Chateuneuf de Grasse,06038,Parking,2021-09-01,true,220600019,6.97802,43.67469,10,,,,,,,bnlc_github,bnlc_github,unique,
06038-C-002,C-002,Aire de pré du la sud,,Chateauneuf de Grasse,06038,Parking,2021-09-01,true,220600019,6.97129962856564,43.6791692266823,20,,,,,,,bnlc_github,bnlc_github,unique,
06057-C-001,C-001,Aire de la gare de l’Escarène,,L'escarène,06057,Parking,2021-09-01,true,220600019,7.3515,43.84049,120,,,,,,,bnlc_github,bnlc_github,unique,
06066-C-001,C-001,Aire du parc naturel départemental des rives du Var,,Gilette,06066,Parking,2021-09-01,true,220600019,7.19124400810387,43.8376640742539,65,,,,,,,bnlc_github,bnlc_github,unique,
06069-C-002,C-002,Aire de l'Alambic,,Grasse,06069,Parking,2021-09-01,true,220600019,6.93618,43.64111,20,,,,,,,bnlc_github,bnlc_github,unique,
06079-C-001,C-001,Parc Relais La Canardiére,Zone Industrielle De La Canardiére. Avenue du Maréchal Lyautey. 06210 Mandelieu-la-Napoule,MANDELIEU LA NAPOULE,06079,Parking relais,2019-08-29,true,220600019,6.946097,43.553332,,,,,,,,bnlc_github,bnlc_github,unique,
06079-C-002,C-002,Aire de Mermoz,,Mandelieu La Napoule,06079,Parking,2021-09-01,true,220600019,6.9482,43.56726,34,,,,,,,bnlc_github,bnlc_github,unique,
06079-C-003,C-003,Aire du parc naturel départemental du San Peyre,,Mandelieu La Napoule,06079,Parking,2021-09-01,true,220600019,6.93227431618338,43.5225977887954,40,,,,,,,bnlc_github,bnlc_github,unique,
06084-C-001,C-001,Parc Relais Giratoire Pénétrante,600 Route de la Roquette. 06370 Mouans-Sartoux,MOUANS SARTOUX,06084,Parking relais,2019-08-29,true,220600019,6.967739,43.612562,,,,,,,,bnlc_github,bnlc_github,unique,
06084-C-002,C-002,Aire de Tiragon,,Mouans sartoux,06084,Parking,2021-09-01,true,220600019,6.96781,43.61248,35,,,,,,,bnlc_github,bnlc_github,unique,
06095-C-001,C-001,Aire du giratoire de la liberté,,Peymeinade,06095,Parking,2021-09-01,true,220600019,6.89144,43.64543,70,,,,,,,bnlc_github,bnlc_github,unique,
06152-C-001,C-001,Aire du parc naturel départemental de la Valmasque - Les Lucioles,,Valbonne,06152,Parking,2021-09-01,true,220600019,7.04524844289147,43.6135603487272,40,,,,,,,bnlc_github,bnlc_github,unique,
06155-C-001,C-001,Aire de Massier - Provisoire,,Vallauris,06155,Parking,2021-09-01,true,220600019,7.07054,43.56912,36,,,,,,,bnlc_github,bnlc_github,unique,
06161-C-001,C-001,Parc Relais Les Plans,117 Avenue des Ferrayonnes. 06270 Villeneuve-Loubet,VILLENEUVE LOUBET,06161,Parking relais,2019-08-29,true,220600019,7.127547,43.652775,,,,,,,,bnlc_github,bnlc_github,unique,
07005-C-001,C-001,Station de service Alba la Romaine,D263A. 07400 Alba-la-Romaine,ALBA LA ROMAINE,07005,Parking,2019-08-29,true,220700017,4.595806,44.56277,20,,,,,,,bnlc_github,bnlc_github,unique,
07009-C-001,C-001,Station Essence Torrenson,10 Avenue de Beaucaire. 07340 Andance,ANDANCE,07009,Parking,2019-08-29,true,220700017,4.798276,45.23621,,,,,,,,bnlc_github,bnlc_github,unique,
07052-C-001,C-001,Aire de covoiturage de Champis,3945 Route de Valence. 07440 Champis,CHAMPIS,07052,Aire de covoiturage,2019-08-29,true,220700017,4.765861,44.941659,,,,,,,,bnlc_github,bnlc_github,unique,
07060-C-001,C-001,Portes du Pays de Crussol,41 Route Royale. 07240 Chéteauneuf-de-Vernoux,CHATEAUNEUF DE VERNOUX,07060,Parking,2019-08-29,true,220700017,4.642699,44.919568,10,,,,,,,bnlc_github,bnlc_github,unique,
07064-C-001,C-001,Plaisance,5 Chemin d'Aurives. 07160 Le Cheylard,LE CHEYLARD,07064,Parking,2019-08-29,true,220700017,4.428552,44.911867,5,,,,,,,bnlc_github,bnlc_github,unique,
07069-C-001,C-001,Parking Boucherie Valla,Le Village E. 07410 Colombier-le-Vieux,COLOMBIER LE VIEUX,07069,Parking,2019-08-29,true,220700017,4.695545,45.066191,,,,,,,,bnlc_github,bnlc_github,unique,
07070-C-001,C-001,Salle des fétes,126 Avenue du Colonel Rousset. 07130 Cornas,CORNAS,07070,Parking,2019-08-29,true,220700017,4.848119,44.960664,15,,,,,,,bnlc_github,bnlc_github,unique,
07076-C-001,C-001,Les Chrysanthémes,2 Pl. des Chrysanthemes. 07350 Cruas,CRUAS,07076,Parking,2019-08-29,true,220700017,4.759546,44.652089,,,,,,,,bnlc_github,bnlc_github,unique,
07078-C-001,C-001,Aire de covoiturage de Davézieux,2147 Route de Lyon. 07430 Saint-Clair,DAVEZIEUX,07078,Aire de covoiturage,2019-08-29,true,220700017,4.706238,45.261776,20,,,,,,,bnlc_github,bnlc_github,unique,
07089-C-001,C-001,Aire de covoiturage de Félines,71 D109. 07340 Felines,FELINES,07089,Aire de covoiturage,2019-08-29,true,220700017,4.740932,45.308776,10,,,,,,,bnlc_github,bnlc_github,unique,
07102-C-001,C-001,Parking Stade Mistral,459 Rue Pierre Curie. 07500 Guilherand-Granges,GUILHERAND GRANGES,07102,Parking,2019-08-29,true,220700017,4.884288,44.93741,60,,,,,,,bnlc_github,bnlc_github,unique,
07107-C-001,C-001,Espace Seroul,D19. 07380 Jaujac,JAUJAC,07107,Parking,2019-08-29,true,220700017,4.264253,44.635618,5,,,,,,,bnlc_github,bnlc_github,unique,
07117-C-001,C-001,Aire de covoiturage Lablachére,D104A. 07230 Lablachére,LABLACHERE,07117,Aire de covoiturage,2019-08-29,true,220700017,4.220053,44.458547,25,,,,,,,bnlc_github,bnlc_github,unique,
07122-C-001,C-001,Parking Lachapelle sous Aubenas,540 Route de Saint-Sernin. 07200 Lachapelle-Sous-Aubenas,LACHAPELLE SOUS AUBENAS,07122,Parking,2019-08-29,true,220700017,4.374353,44.570055,20,,,,,,,bnlc_github,bnlc_github,unique,
07127-C-001,C-001,Le boulodrome,33 Avenue Centrale. 07380 Lalevade-d'Ardéche,LALEVADE D ARDECHE,07127,Parking,2019-08-29,true,220700017,4.322269,44.651711,15,,,,,,,bnlc_github,bnlc_github,unique,
07129-C-001,C-001,Les Déviéres,2 Rue Raoul Follereau. 07270 Lamastre,LAMASTRE,07129,Parking,2019-08-29,true,220700017,4.572838,44.982221,20,,,,,,,bnlc_github,bnlc_github,unique,
07138-C-001,C-001,Coudoulas,N102. 07170 Lavilledieu,LAVILLEDIEU,07138,Parking,2019-08-29,true,220700017,4.462739,44.567346,6,,,,,,,bnlc_github,bnlc_github,unique,
07157-C-001,C-001,Aire de covoiturage de Meysse,1 Rue Chevriére. 07400 Meysse,MEYSSE,07157,Aire de covoiturage,2019-08-29,true,220700017,4.724946,44.60963,10,,,,,,,bnlc_github,bnlc_github,unique,
07165-C-001,C-001,Parking de l'église Saint-Jacques,D578. 07160 Noniéres,NONIERES,07165,Parking,2019-08-29,true,220700017,4.486631,44.932481,10,,,,,,,bnlc_github,bnlc_github,unique,
07172-C-001,C-001,Aire de covoiturage de Peaugres,39 Route des Maures. 07340 Peaugres,PEAUGRES,07172,Aire de covoiturage,2019-08-29,true,220700017,4.734216,45.291566,6,,,,,,,bnlc_github,bnlc_github,unique,
07181-C-001,C-001,Parking arcades voie ferrée,1123 D86. 07250 Le Pouzin,LE POUZIN,07181,Parking,2019-08-29,true,220700017,4.750111,44.756025,15,,,,,,,bnlc_github,bnlc_github,unique,
07188-SMT-514,SMT-514,Aire covoiturage de Quintenas,20 D578,QUINTENAS,07188,Aire de covoiturage,2022-07-11,true,200072015,4.685986,45.191302,20,1,,,,,,bnlc_github,bnlc_github,unique,
07204-C-001,C-001,Parking du rond point D120,D120. 07320 Saint-Agréve,ST AGREVE,07204,Parking,2019-08-29,true,220700017,4.401874,45.006689,5,,,,,,,bnlc_github,bnlc_github,unique,
07205-C-001,C-001,Parking la poste,Fontaine Bénite. 07790 Saint-Alban-d'Ay,ST ALBAN D AY,07205,Parking,2019-08-29,true,220700017,4.63903,45.188619,,,,,,,,bnlc_github,bnlc_github,unique,
07225-SMT-515,SMT-515,Aire covoiturage de Saint-Clair,1717 D820,SAINT-CLAIR,07225,Aire de covoiturage,2022-07-11,true,200072015,4.687803,45.268609,7,,,,,,,bnlc_github,bnlc_github,unique,
07264-C-001,C-001,Parking D86 La Marequiére,La Marequiére. 07700 Saint-Marcel-d'Ardéche,ST MARCEL D ARDECHE,07264,Parking,2019-08-29,true,220700017,4.631091,44.325145,6,,,,,,,bnlc_github,bnlc_github,unique,
07279-C-001,C-001,Parking du rond point D262,La Borne. 07220 Saint-Montan,ST MONTAN,07279,Parking,2019-08-29,true,220700017,4.649549,44.43041,5,,,,,,,bnlc_github,bnlc_github,unique,
07288-C-001,C-001,Parking Bar Chambon Joel,82 D7. 07000 Saint-Priest,ST PRIEST,07288,Parking,2019-08-29,true,220700017,4.574834,44.720736,6,,,,,,,bnlc_github,bnlc_github,unique,
07289-C-001,C-001,Aire de covoiturage de Saint-Privat,Saint-Privat Gabelu. 07200 Saint-Privat,ST PRIVAT,07289,Aire de covoiturage,2019-08-29,true,220700017,4.41817,44.62665,10,,,,,,,bnlc_github,bnlc_github,unique,
07295-C-001,C-001,Parking en face l'Eglise Reformée,1 Place du Jardin Public. 07190 Saint-Sauveur-de-Montagut,ST SAUVEUR DE MONTAGUT,07295,Parking,2019-08-29,true,220700017,4.57777,44.820196,,,,,,,,bnlc_github,bnlc_github,unique,
07296-C-001,C-001,Parking en face de Votre marché,35 Chemin de l'Ardéche. 07200 Saint-Sernin,ST SERNIN,07296,Parking,2019-08-29,true,220700017,4.393451,44.570891,,,,,,,,bnlc_github,bnlc_github,unique,
07302-C-001,C-001,Aire de covoiturage D322,D322. 07210 Saint-Vincent-de-Barrés,ST VINCENT DE BARRES,07302,Aire de covoiturage,2019-08-29,true,220700017,4.70616,44.661717,15,,,,,,,bnlc_github,bnlc_github,unique,
07316-C-001,C-001,Parking Intermarché Soyons,915-891 Chemin du Ruisseau. 07500 Soyons,SOYONS,07316,Parking,2019-08-29,true,220700017,4.861913,44.917749,,,,,,,,bnlc_github,bnlc_github,unique,
07319-C-001,C-001,Aire de covoiturage du Teil,ZAC Entre Pont et Rhéne. 07400 Le Teil,LE TEIL,07319,Aire de covoiturage,2019-08-29,true,220700017,4.68897,44.554489,25,2,,,,,,bnlc_github,bnlc_github,unique,
07337-SMT-478,SMT-478,Parking rond point D370A,D370A Vernosc-lès-Annonay,VERNOSC-LES-ANNONAY,07337,Aire de covoiturage,2022-07-11,true,200072015,4.715622,45.234351,20,,,,,,,bnlc_github,bnlc_github,unique,
07338-C-002,C-002,Parking Camping Municipal Le Bois de Prat,410 Allée de Prat. 07240 Vernoux-en-Vivarais,VERNOUX EN VIVARAIS,07338,Parking,2019-08-29,true,220700017,4.64981,44.902848,,,,,,,,bnlc_github,bnlc_github,unique,
07338-C-001,C-001,Parking D232,D14. 07240 Vernoux-en-Vivarais,VERNOUX EN VIVARAIS,07338,Parking,2019-08-29,true,220700017,4.679828,44.908164,10,,,,,,,bnlc_github,bnlc_github,unique,
07342-SMT-516,SMT-516,Parking La Foret des Contes en Vocance,"Chemin des Pres Peloux, 07690 Villevocance",VILLEVOCANCE,07342,Parking,2022-07-11,true,200072015,4.594814,45.229308,15,,,,,,,bnlc_github,bnlc_github,unique,
07346-C-001,C-001,Aire de covoiturage Les quatre chemins,D86. 07220 Viviers,VIVIERS,07346,Aire de covoiturage,2019-08-29,true,220700017,4.678984,44.492627,10,,,,,,,bnlc_github,bnlc_github,unique,
07349-C-001,C-001,Parking Salle des fétes,1005-2 Rue René Cassin. 07800 La Voulte-sur-Rhéne,LA VOULTE SUR RHONE,07349,Parking,2019-08-29,true,220700017,4.785377,44.802728,19,,,,,,,bnlc_github,bnlc_github,unique,
08001-C-001,C-001,Parking covoiturage Acy Romance,,ACY ROMANCE,08001,Aire de covoiturage,2019-08-29,true,220800049,4.354769693,49.49697905,38,,,,,,,bnlc_github,bnlc_github,unique,
08111-C-001,C-001,Parking covoiturage du Chételet,,LE CHATELET SUR RETOURNE,08111,Aire de covoiturage,2019-08-29,true,220800049,4.267726679,49.41791054,33,,,,,,,bnlc_github,bnlc_github,unique,
08341-C-001,C-001,Parking covoiturage de Poix-Terron,,POIX TERRON,08341,Aire de covoiturage,2019-08-29,true,220800049,4.628759733,49.64044197,40,,,,,,,bnlc_github,bnlc_github,unique,
08402-C-001,C-001,Parking covoiturage de Woinic,,SAULCES MONCLIN,08402,Aire de covoiturage,2019-08-29,true,220800049,4.503022146,49.5943415,16,,,,,,,bnlc_github,bnlc_github,unique,
08455-C-001,C-001,Parking covoiturage de Mazagran,,TOURCELLES CHAUMONT,08455,Aire de covoiturage,2019-08-29,true,220800049,4.584480491,49.39197194,27,,,,,,,bnlc_github,bnlc_github,unique,
09110-C-001,C-001,Relais Vert Angle D33 D3,angle D33 D3,ENCOURTIECH,09110,Parking,2019-08-29,true,220900013,1.177063,42.95658,,,,,,,,bnlc_github,bnlc_github,unique,
09209-C-001,C-001,Aire de covoiturage de Montjoie,D627,MONTJOIE EN COUSERANS,09209,Aire de covoiturage,2019-08-29,true,220900013,1.159709,42.992903,,,,,,,,bnlc_github,bnlc_github,unique,
09235-C-001,C-001,Parking Rue Nationale Rond Point D117E,D117E,PRAT BONREPAUX,09235,Parking,2019-08-29,true,220900013,1.028528,43.032509,,,,,,,,bnlc_github,bnlc_github,unique,
09282-C-001,C-001,Parking Le Crieu,D820B4B,SAVERDUN,09282,Parking,2019-08-29,true,220900013,1.605379,43.224094,,,,,,,,bnlc_github,bnlc_github,unique,
09301-C-001,C-001,Aire de covoiturage de Kercabanac,D3,SOULAN,09301,Aire de covoiturage,2019-08-29,true,220900013,1.214777,42.909095,,,,,,,,bnlc_github,bnlc_github,unique,
09312-C-001,C-001,Parking Rond Point Intersection 29 D119,D29,LA TOUR DU CRIEU,09312,Parking,2019-08-29,true,220900013,1.653904,43.098005,,,,,,,,bnlc_github,bnlc_github,unique,
10003-C-001,C-001,Parking covoiturage D0031,D0031,AIX VILLEMAUR PALIS,10003,Parking,2019-08-29,true,221000052,3.730838,48.222096,,,,,,,,bnlc_github,bnlc_github,unique,
10018-C-001,C-001,Parking covoiturage D0374,D0374,AUXON,10018,Parking,2019-08-29,true,221000052,3.9183815,48.1031225,,,,,,,,bnlc_github,bnlc_github,unique,
10033-C-001,C-001,Parking D0004B,D0004B,BAR SUR AUBE,10033,Parking,2019-08-29,true,221000052,4.7075607,48.2299391,,,,,,,,bnlc_github,bnlc_github,unique,
10033-C-002,C-002,Parking D0013,D0013,BAR SUR AUBE,10033,Parking,2019-08-29,true,221000052,4.715208,48.2304895,,,,,,,,bnlc_github,bnlc_github,unique,
10076-C-001,C-001,Parking D0012,D0012,CHAMPIGNOL LEZ MONDEVILLE,10076,Parking,2019-08-29,true,221000052,4.669801,48.136313,,,,,,,,bnlc_github,bnlc_github,unique,
10080-C-001,C-001,Parking covoiturage D0444,D0444,CHAOURCE,10080,Parking,2019-08-29,true,221000052,4.142812,48.059664,,,,,,,,bnlc_github,bnlc_github,unique,
10123-C-001,C-001,Parking D0011,D0011,DIENVILLE,10123,Parking,2019-08-29,true,221000052,4.5322561,48.349037,,,,,,,,bnlc_github,bnlc_github,unique,
10169-C-001,C-001,Parking D0439,D0439,GUMERY,10169,Parking,2019-08-29,true,221000052,3.432926,48.452408,,,,,,,,bnlc_github,bnlc_github,unique,
10178-C-001,C-001,Parking D0018,D0018,JESSAINS,10178,Parking,2019-08-29,true,221000052,4.5776543,48.2968746,,,,,,,,bnlc_github,bnlc_github,unique,
10203-C-001,C-001,Parking D0012B,D0012B,LONGCHAMP SUR AUJON,10203,Parking,2019-08-29,true,221000052,4.832616,48.15078,,,,,,,,bnlc_github,bnlc_github,unique,
10216-C-001,C-001,Parking D0009,D0009,MAILLY LE CAMP,10216,Parking,2019-08-29,true,221000052,4.215609,48.664207,,,,,,,,bnlc_github,bnlc_github,unique,
10268-C-001,C-001,Parking D0619,D0619,NOGENT SUR SEINE,10268,Parking,2019-08-29,true,221000052,3.4781755,48.4882415,,,,,,,,bnlc_github,bnlc_github,unique,
10268-C-002,C-002,Parking D0919,D0919,NOGENT SUR SEINE,10268,Parking,2019-08-29,true,221000052,3.5130855,48.4928405,,,,,,,,bnlc_github,bnlc_github,unique,
10288-C-001,C-001,Parking D0671,D0671,PLAINES ST LANGE,10288,Parking,2019-08-29,true,221000052,4.483251,47.9937755,,,,,,,,bnlc_github,bnlc_github,unique,
10289-C-001,C-001,Parking D0056,D0056,PLANCY L ABBAYE,10289,Parking,2019-08-29,true,221000052,3.9600325,48.5717405,,,,,,,,bnlc_github,bnlc_github,unique,
10300-C-001,C-001,Parking D0148,D0148,POUGY,10300,Parking,2019-08-29,true,221000052,4.3579075,48.443182,,,,,,,,bnlc_github,bnlc_github,unique,
10367-C-001,C-001,Parking D0176,D0176,LA SAULSOTTE,10367,Parking,2019-08-29,true,221000052,3.500565,48.5427795,,,,,,,,bnlc_github,bnlc_github,unique,
10389-C-001,C-001,Parking D0046,D0046,UNIENVILLE,10389,Parking,2019-08-29,true,221000052,4.55046,48.3261635,,,,,,,,bnlc_github,bnlc_github,unique,
11058-C-001,C-001,Aire de covoiturage de Cailhau,D18,CAILHAU,11058,Aire de covoiturage,2019-08-29,true,221100019,2.11684,43.13378,,,,,,,,bnlc_github,bnlc_github,unique,
11069-C-001,C-001,Aire de covoiturage du Rond-Point George Pompidou,D6113,CARCASSONNE,11069,Aire de covoiturage,2019-08-29,true,221100019,2.33082,43.22703,,,,,,,,bnlc_github,bnlc_github,unique,
11079-C-001,C-001,Aire de covoiturage Maison de La Montagne Noire,D118,CAUDEBRONDE,11079,Aire de covoiturage,2019-08-29,true,221100019,2.30058,43.36722,,,,,,,,bnlc_github,bnlc_github,unique,
11144-Aire de covoiturage SPAR,Aire de covoiturage SPAR,SPAR,rue Isabelle d'Aragon,FITOU,11144,Aire de covoiturage,2023-03-20,true,211101449,2.993649,42.894984,10,1,,,Commune,true,,bnlc_github,bnlc_github,unique,
11203-C-001,C-001,Aire de covoiturage de Lézignan-Corbiéres,D611,LEZIGNAN CORBIERES,11203,Aire de covoiturage,2019-08-29,true,221100019,2.74114,43.17289,,,,,,,,bnlc_github,bnlc_github,unique,
11209-C-001,C-001,Aire de covoiturage de Luc-Sur-Aude,D118,LUC SUR AUDE,11209,Aire de covoiturage,2019-08-29,true,221100019,2.26009,42.95851,,,,,,,,bnlc_github,bnlc_github,unique,
11262-C-001,C-001,Aire de covoiturage de Narbonne,D6009,NARBONNE,11262,Aire de covoiturage,2019-08-29,true,221100019,2.98888,43.16498,,,,,,,,bnlc_github,bnlc_github,unique,
11371-C-001,C-001,Aire de covoiturage de Salles-Sur-L'Hers,D625,SALLES SUR L HERS,11371,Aire de covoiturage,2019-08-29,true,221100019,1.78192,43.29523,,,,,,,,bnlc_github,bnlc_github,unique,
11429-C-001,C-001,Aire de covoiturage de Villemoustaussou,D118,VILLEMOUSTAUSSOU,11429,Aire de covoiturage,2019-08-29,true,221100019,2.38196,43.24309,,,,,,,,bnlc_github,bnlc_github,unique,
12002-C-001,C-001,Aire de la Gamasse,Croisement RD29-A7,AGUESSAC,12002,Parking,2019-08-29,true,221200017,3.038912,44.177543,,,,,,,,bnlc_github,bnlc_github,unique,
12016-C-001,C-001,Cote d'Hymes,Croisement RD 840-,AUZITS,12016,Parking,2019-08-29,true,221200017,2.354438,44.513992,,,,,,,,bnlc_github,bnlc_github,unique,
12033-C-001,C-001,Aire de covoiturage de Curlande Cd12,Déviation de Curlande,BOZOULS,12033,Aire de covoiturage,2019-08-29,true,221200017,2.680768,44.436836,,,,,,,,bnlc_github,bnlc_github,unique,
12043-C-001,C-001,Aire des Molinieres,Les Molinieres,CALMONT,12043,Aire de covoiturage,2019-08-29,true,221200017,2.509183,44.285335,,,,,,,,bnlc_github,bnlc_github,unique,
12054-C-001,C-001,Parking Croisement 911-544E2,Croisement RD 544,LA CAPELLE BLEYS,12054,Parking,2019-08-29,true,221200017,2.173771,44.307841,,,,,,,,bnlc_github,bnlc_github,unique,
12059-C-001,C-001,Parking D997 Le Poteau de Sauveterre,Poteau de Sauveterre,CASTANET,12059,Parking,2019-08-29,true,221200017,2.324752,44.316144,,,,,,,,bnlc_github,bnlc_github,unique,
12063-C-001,C-001,Parking la Cavalerie,ZA Millau Larzac,LA CAVALERIE,12063,Parking,2019-08-29,true,221200017,3.142061,44.016654,,,,,,,,bnlc_github,bnlc_github,unique,
12068-C-001,C-001,Le Poteau de Colombies,Poteau de Colombies,COLOMBIES,12068,Parking,2019-08-29,true,221200017,2.348287,44.315909,,,,,,,,bnlc_github,bnlc_github,unique,
12073-C-001,C-001,Parking D82 Chemin de L'abbaye,Chemin de L'Abbaye,COMPS LA GRAND VILLE,12073,Parking,2019-08-29,true,221200017,2.565642,44.233621,,,,,,,,bnlc_github,bnlc_github,unique,
12077-C-001,C-001,Parking les Places D65,Les Places,CORNUS,12077,Parking,2019-08-29,true,221200017,3.21341,43.949513,,,,,,,,bnlc_github,bnlc_github,unique,
12090-C-001,C-001,Aire du Pas,Le Pas,DRUELLE,12090,Aire de covoiturage,2019-08-29,true,221200017,2.451627,44.38001,,,,,,,,bnlc_github,bnlc_github,unique,
12094-C-001,C-001,Parking Rodiez D920,Avenue de Rodiez,ENTRAYGUES SUR TRUYERE,12094,Parking,2019-08-29,true,221200017,2.571188,44.638424,,,,,,,,bnlc_github,bnlc_github,unique,
12101-C-001,C-001,Parking Flagnac,Croisement D963-D508,FLAGNAC,12101,Parking,2019-08-29,true,221200017,2.243041975,44.60498366,,,,,,,,bnlc_github,bnlc_github,unique,
12104-C-001,C-001,Parking Causse-et-Diége D922,Gelles,FOISSAC,12104,Parking,2019-08-29,true,221200017,2.029211,44.513677,,,,,,,,bnlc_github,bnlc_github,unique,
12105-C-001,C-001,Parking D922 La Fouillade,Bourg de La Fouillade,LA FOUILLADE,12105,Parking,2019-08-29,true,221200017,2.040481,44.228511,,,,,,,,bnlc_github,bnlc_github,unique,
12136-C-001,C-001,Aire de Maleville,Croisement RD 539,MALEVILLE,12136,Parking,2019-08-29,true,221200017,2.090396,44.405197,,,,,,,,bnlc_github,bnlc_github,unique,
12142-C-001,C-001,Mayran,Croisement RD 285,MAYRAN,12142,Parking,2019-08-29,true,221200017,2.365688,44.399167,,,,,,,,bnlc_github,bnlc_github,unique,
12145-C-001,C-001,Aire de St Germain,St Germain,MILLAU,12145,Parking,2019-08-29,true,221200017,3.031685,44.133401,,,,,,,,bnlc_github,bnlc_github,unique,
12156-C-001,C-001,Parking D921 Montpeyroux,Croisement RD 70 St Remy,MONTPEYROUX,12156,Parking,2019-08-29,true,221200017,2.817685,44.622863,,,,,,,,bnlc_github,bnlc_github,unique,
12160-C-001,C-001,Aire de Laubigue,Juste aprés la sortie D192,MOSTUEJOULS,12160,Parking,2019-08-29,true,221200017,3.189076,44.198124,,,,,,,,bnlc_github,bnlc_github,unique,
12176-C-001,C-001,Parking route du chéteau D568,Croisement 901-568 é cété d'Hostellerie de Fontanges,ONET LE CHATEAU,12176,Parking,2019-08-29,true,221200017,2.563693601,44.3788943,,,,,,,,bnlc_github,bnlc_github,unique,
